year,Polska,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
year,Poland,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
2010,x,,,,,,,,,,,,,,,,
2011,x,,,,,,,,,,,,,,,,
2012,x,,,,,,,,,,,,,,,,
2013,x,,,,,,,,,,,,,,,,
2014,x,,,,,,,,,,,,,,,,
2015,x,,,,,,,,,,,,,,,,
2016,x,,,,,,,,,,,,,,,,
2017,x,,,,,,,,,,,,,,,,
2018,x,,,,,,,,,,,,,,,,
2019,x,,,,,,,,,,,,,,,,
2020,x,x,x,x,x,x,x,x,x,x,x,7.0,x,x,0.5,x,2.6
2021,x,x,x,x,x,x,x,x,x,x,x,6.8,x,x,0.6,x,2.5
2022,x,x,x,x,x,x,x,x,x,x,x,7.1,x,x,0.6,x,2.5
2023,x,x,x,x,x,x,x,x,x,x,x,7.1,x,x,0.6,x,6.5
2024,x,x,x,x,x,x,x,x,x,x,x,7.8,x,x,0.6,x,2.8
