year,Polska,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
year,Poland,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
2010,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,
2013,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,
2016,3.1,2.1,3.0,4.4,5.2,2.3,3.2,1.9,2.8,3.3,3.2,3.1,2.7,4.0,6.1,3.9,2.6
2017,3.1,2.1,2.6,4.3,4.9,2.5,3.4,2.0,2.9,3.4,3.3,3.3,2.7,4.2,6.3,4.0,2.6
2018,3.3,2.1,3.1,4.9,4.6,2.5,3.5,2.0,3.0,3.5,3.5,3.5,2.9,4.3,6.2,4.2,3.2
2019,3.4,2.2,3.1,5.2,4.3,2.4,3.5,2.0,3.3,3.5,4.5,3.5,3.0,4.7,6.8,3.8,3.1
2020,3.4,2.3,3.1,4.6,4.3,2.4,3.6,2.0,3.6,3.4,4.5,3.4,3.1,4.8,6.1,4.1,3.7
2021,3.3,2.3,2.8,4.3,4.2,2.4,3.6,2.2,3.4,3.5,4.5,3.3,3.0,5.1,6.0,4.1,3.3
2022,3.3,2.4,2.8,4.2,4.0,2.4,3.6,2.2,3.3,3.5,4.5,3.3,3.1,5.0,6.0,4.2,3.4
2023,3.3,2.4,2.7,4.2,4.0,2.5,3.6,2.2,3.2,3.5,4.6,3.4,2.9,5.1,5.9,4.1,3.4
